(13736, 156.4)
(13786, 156.32)
(13836, 156.2)
(13886, 156.22)
(13936, 156.2)
(13986, 156.37)
(14036, 156.31)
(14086, 156.32)
(14136, 156.5)
(14186, 156.7)
(14236, 156.78)
(14286, 156.64)
(14336, 156.29)
(14386, 157.2)
(14436, 157.15)
(14486, 155.59)
(14536, 149.73)
(14586, 101.03)
(14636, 57.89)
(14686, 87.12)
(14736, 132.78)
(14786, 175.83)
(14836, 208.78)
(14886, 217.06)
(14936, 204.95)
(14986, 184.52)
(15036, 175.01)
(15086, 167.4)
(15136, 163.79)
(15186, 160.28)
(15236, 158.08)
(15286, 157.01)
(15336, 156.9)
(15386, 155.71)
(15436, 155.45)
(15486, 155.47)
(15536, 153.92)
(15586, 154.16)
(15636, 155.36)
(15686, 157.08)
(15736, 157.99)
(15787, 157.45)
(15837, 156.87)
(15887, 156.38)
(15937, 155.24)
(15987, 155.24)
(16037, 155.24)
(16087, 156.45)
(16137, 156.53)
(16187, 156.07)
(16237, 156.56)
(16287, 157.15)
(16337, 156.86)
(16387, 156.33)
(16437, 156.17)
(16487, 156.42)
(16537, 155.55)
(16587, 155.43)
(16637, 155.51)
(16687, 156.01)
(16737, 156.41)
(16787, 158.09)
(16837, 161.38)
(16887, 168.63)
(16937, 179.14)
(16987, 189.39)
(17037, 194.66)
(17087, 193.91)
(17137, 188.54)
(17187, 175.75)
(17238, 163.91)
(17288, 140.1)
(17338, 111.19)
(17388, 89.9)
(17438, 93.48)
(17488, 124.46)
(17538, 164.42)
(17588, 170.65)
(17638, 152.47)
(17688, 153.69)
(17738, 158.85)
(17788, 157.96)
(17838, 155.43)
(17888, 155.18)
(17938, 155.73)
(17988, 156.57)
(18038, 157.13)
(18088, 156.76)
(18138, 156.45)
(18188, 156.26)
(18238, 156.63)
(18288, 156.28)
(18338, 156.04)
(18388, 156.02)
(18438, 156.31)
(18488, 156.47)
(18538, 155.94)
(18588, 156.0)
(18638, 155.97)
(18688, 155.23)
(18738, 152.56)
(18788, 146.45)
(18838, 138.41)
(18888, 135.9)
(18938, 136.06)
(18988, 136.26)
(19038, 147.0)
(19088, 181.07)
(19138, 201.19)
(19188, 233.37)
(19238, 330.12)
(19288, 371.42)
(19338, 212.68)
(19388, 14.35)
(19438, -4.03)
(19488, -4.05)
(19538, -4.05)
(19588, -4.07)
(19638, 7.96)
(19688, 158.59)
(19738, 286.25)
(19788, 284.51)
(19838, 274.01)
(19888, 244.51)
(19938, 192.2)
(19988, 157.89)
(20038, 141.07)
(20088, 140.68)
(20139, 151.39)
(20189, 151.2)
(20239, 149.04)
(20289, 147.51)
(20339, 149.32)
(20389, 151.77)
(20439, 153.94)
(20489, 155.9)
(20539, 156.04)
(20589, 156.47)
(20639, 155.45)
(20689, 155.23)
(20739, 156.09)
(20789, 155.91)
(20839, 155.99)
(20889, 156.15)
(20939, 155.55)
(20989, 156.04)
(21039, 156.55)
(21089, 156.95)
(21139, 154.8)
(21189, 154.95)
(21239, 155.6)
(21289, 155.93)
(21339, 155.99)
(21389, 156.47)
(21439, 156.21)
(21489, 156.0)
(21539, 156.22)
(21590, 155.58)
(21640, 154.45)
(21690, 154.05)
(21740, 152.83)
(21790, 153.11)
(21840, 154.37)
(21890, 154.39)
(21940, 143.95)
(21990, 127.49)
(22040, 125.36)
(22090, 140.82)
(22140, 158.48)
(22190, 167.95)
(22240, 205.67)
(22290, 294.58)
(22340, 432.94)
(22390, 327.55)
(22440, 73.11)
(22490, -3.39)
(22540, -4.04)
(22590, -4.07)
(22640, -4.07)
(22690, -4.06)
(22740, 19.62)
(22790, 250.19)
(22840, 325.1)
(22890, 299.17)
(22940, 246.6)
(22990, 194.29)
(23040, 160.0)
(23090, 156.51)
(23140, 150.9)
(23190, 150.24)
(23240, 155.01)
(23290, 155.35)
(23340, 152.5)
(23390, 148.87)
(23440, 148.44)
(23490, 148.03)
(23540, 148.14)
(23590, 151.88)
(23640, 155.75)
(23690, 154.61)
(23740, 157.67)
(23790, 160.17)
(23840, 156.75)
(23890, 154.52)
(23940, 155.26)
(23990, 158.74)
(24040, 160.87)
(24090, 158.36)
(24140, 156.05)
(24190, 156.6)
(24240, 156.61)
(24290, 157.0)
(24340, 157.02)
(24390, 156.1)
(24440, 156.3)
(24491, 156.29)
(24541, 156.56)
(24591, 156.9)
(24641, 156.48)
(24691, 156.29)
(24741, 156.55)
(24791, 156.36)
(24841, 156.16)
(24891, 156.26)
(24941, 156.66)
(24991, 156.58)
(25041, 156.64)
(25091, 156.52)
(25141, 156.18)
(25191, 156.19)
(25241, 156.42)
(25291, 156.06)
(25341, 156.52)
(25391, 156.46)
(25441, 156.76)
(25491, 156.35)
(25541, 156.44)
(25591, 156.72)
(25641, 156.89)
(25691, 156.36)
(25741, 156.35)
(25791, 156.31)
(25841, 156.62)
(25891, 155.02)
(25942, 147.02)
(25992, 117.61)
(26042, 97.14)
(26092, 129.28)
(26142, 155.83)
(26192, 179.81)
(26242, 188.67)
(26292, 188.24)
(26342, 178.58)
(26392, 174.11)
(26442, 167.59)
(26492, 160.3)
(26542, 157.09)
(26592, 154.49)
(26642, 155.91)
(26692, 156.81)
(26742, 158.61)
(26792, 159.15)
(26842, 157.74)
(26892, 156.24)
(26942, 155.24)
(26992, 155.98)
(27042, 157.98)
(27092, 155.92)
(27142, 154.01)
(27192, 154.42)
(27242, 155.19)
(27292, 156.35)
(27342, 159.1)
(27392, 167.12)
(27442, 190.39)
(27492, 223.22)
(27542, 202.49)
(27592, 161.3)
(27642, 118.17)
(27692, 99.09)
(27742, 109.58)
(27792, 135.64)
(27842, 155.58)
(27892, 157.27)
(27942, 155.14)
(27992, 154.5)
(28042, 156.4)
(28092, 155.85)
(28142, 156.97)
(28192, 156.09)
(28242, 156.8)
(28292, 156.17)
(28342, 156.22)
(28392, 156.42)
(28442, 156.22)
(28492, 156.26)
(28542, 156.51)
(28592, 156.4)
(28642, 156.24)
(28692, 156.07)
(28742, 156.0)
(28792, 155.7)
(28843, 155.19)
(28893, 156.75)
(28943, 164.79)
(28993, 207.2)
(29043, 240.08)
(29093, 153.04)
(29143, 73.29)
(29193, 49.85)
(29243, 80.87)
(29293, 147.45)
(29343, 202.68)
(29393, 222.19)
(29443, 186.09)
(29493, 144.99)
(29543, 144.23)
(29593, 169.76)
(29643, 165.14)
(29693, 151.21)
(29743, 156.63)
(29793, 159.48)
(29843, 155.86)
(29893, 155.55)
(29943, 157.93)
(29993, 156.09)
(30043, 155.72)
(30093, 156.96)
(30143, 156.89)
(30193, 156.81)
(30243, 156.15)
(30294, 155.8)
(30344, 156.26)
(30394, 156.1)
(30444, 156.62)
(30494, 156.33)
(30544, 156.47)
(30594, 156.97)
(30644, 156.63)
(30694, 157.0)
(30744, 167.66)
(30794, 208.61)
(30844, 208.76)
(30894, 133.43)
(30944, 73.67)
(30994, 82.63)
(31044, 134.57)
(31094, 185.08)
(31144, 222.44)
(31194, 183.29)
(31244, 144.91)
(31294, 132.26)
(31344, 143.6)
(31394, 162.47)
(31444, 176.07)
(31494, 163.48)
(31544, 150.97)
(31594, 153.92)
(31644, 158.73)
(31694, 158.07)
(31744, 156.45)
(31794, 156.35)
(31844, 156.04)
(31894, 156.74)
(31944, 156.85)
(31994, 156.31)
(32044, 156.24)
(32094, 156.8)
(32144, 156.68)
(32194, 156.25)
(32244, 156.15)
(32294, 156.76)
(32344, 156.74)
(32394, 156.21)
(32444, 156.53)
(32494, 156.53)
(32544, 156.33)
(32594, 156.22)
(32644, 156.19)
(32694, 166.64)
(32744, 197.15)
(32794, 196.04)
(32844, 127.6)
(32894, 86.12)
(32944, 90.87)
(32994, 132.72)
(33044, 187.69)
(33094, 197.78)
(33144, 194.66)
(33195, 143.79)
(33245, 144.01)
(33295, 159.45)
(33345, 162.46)
(33395, 155.08)
(33445, 155.73)
(33495, 156.99)
(33545, 156.4)
(33595, 157.13)
(33645, 156.64)
(33695, 155.78)
(33745, 156.56)
(33795, 157.23)
(33845, 156.43)
(33895, 156.35)
(33945, 156.54)
(33995, 156.54)
(34045, 156.71)
(34095, 157.0)
(34145, 157.08)
(34195, 156.55)
(34245, 156.32)
(34295, 156.52)
(34345, 155.89)
(34395, 145.55)
(34445, 83.79)
(34495, 71.8)
(34545, 103.88)
(34595, 134.84)
(34646, 183.16)
(34696, 202.23)
(34746, 199.27)
(34796, 191.67)
(34846, 181.51)
(34896, 178.0)
(34946, 170.94)
(34996, 167.22)
(35046, 163.45)
(35096, 161.47)
(35146, 157.64)
(35196, 156.57)
(35246, 155.55)
(35296, 156.35)
(35346, 156.92)
(35396, 157.29)
(35446, 159.1)
(35496, 159.03)
(35546, 157.62)
(35596, 157.44)
(35646, 156.41)
(35696, 157.49)
(35746, 159.1)
(35796, 158.9)
(35846, 160.29)
(35896, 158.17)
(35946, 157.63)
(35996, 156.84)
(36046, 155.7)
(36096, 156.69)
(36146, 156.73)
(36196, 157.53)
(36246, 158.54)
(36296, 158.9)
(36346, 159.61)
(36396, 157.76)
(36446, 156.67)
(36496, 159.16)
(36546, 158.68)
(36596, 159.51)
(36646, 158.61)
(36696, 158.07)
(36746, 158.32)
(36796, 157.47)
(36846, 156.96)
(36896, 156.68)
(36946, 156.57)
(36996, 155.81)
(37046, 155.18)
(37096, 153.92)
(37146, 154.11)
(37196, 155.35)
(37246, 157.1)
(37296, 157.63)
(37346, 158.11)
(37396, 158.14)
(37446, 159.11)
(37496, 159.17)
(37547, 158.36)
(37597, 157.44)
(37647, 154.69)
(37697, 154.32)
(37747, 155.47)
(37797, 156.56)
(37847, 156.95)
(37897, 154.35)
(37947, 149.64)
(37997, 146.73)
(38047, 147.33)
(38097, 149.3)
(38147, 152.02)
(38197, 153.58)
(38247, 155.65)
(38297, 156.53)
(38347, 155.67)
(38397, 156.01)
(38447, 156.18)
(38497, 156.22)
(38547, 157.04)
(38597, 156.58)
(38647, 156.47)
(38697, 156.45)
(38747, 156.27)
(38797, 156.73)
(38847, 156.76)
(38897, 156.48)
(38947, 156.47)
(38998, 156.46)
(39048, 156.43)
(39098, 156.39)
(39148, 156.65)
(39198, 156.42)
(39248, 156.67)
(39298, 156.61)
(39348, 156.06)
(39398, 156.35)
(39448, 156.59)
(39498, 156.53)
(39548, 156.51)
(39598, 156.06)
(39648, 155.7)
(39698, 155.29)
(39748, 152.48)
(39798, 144.48)
(39848, 138.09)
(39898, 139.62)
(39948, 138.19)
(39998, 146.98)
(40048, 165.12)
(40098, 182.21)
(40148, 219.35)
(40198, 320.07)
(40248, 371.28)
(40298, 238.1)
(40348, 28.31)
(40398, -4.08)
(40448, -4.04)
(40498, -4.03)
(40548, 10.46)
(40598, 155.2)
(40648, 234.57)
(40698, 258.64)
(40748, 248.22)
(40798, 236.46)
(40848, 182.12)
(40898, 140.67)
(40948, 127.12)
(40998, 137.09)
(41048, 155.95)
(41098, 168.61)
(41148, 162.32)
(41198, 146.48)
(41248, 149.39)
(41298, 156.18)
(41348, 156.23)
(41398, 153.44)
(41448, 153.99)
(41498, 153.2)
(41548, 148.05)
(41598, 140.16)
(41648, 131.92)
(41698, 130.23)
(41748, 146.29)
(41798, 184.59)
(41848, 206.31)
(41899, 241.46)
(41949, 284.93)
(41999, 269.19)
(42049, 180.59)
(42099, 88.15)
(42149, 3.34)
(42199, -4.07)
(42249, -4.08)
(42299, -4.1)
(42349, -4.09)
(42399, -4.1)
(42449, -4.11)
(42499, -4.11)
(42549, -4.1)
(42599, -4.09)
(42649, -4.1)
(42699, -4.09)
(42749, -4.09)
(42799, -4.08)
(42849, -4.1)
(42899, -4.09)
(42949, -4.09)
(42999, -4.08)
(43049, -4.1)
(43099, -4.09)
(43149, -4.09)
(43199, -4.09)
(43249, -4.07)
(43299, -4.09)
(43350, -4.09)
(43400, -4.09)
(43450, -4.1)
(43500, -4.09)
(43550, -4.09)
(43600, -4.08)
(43650, -4.08)
(43700, -4.1)
(43750, -4.09)
(43800, -4.09)
(43850, -4.09)
(43900, -4.09)
(43950, -4.1)
(44000, -4.1)
(44050, -4.09)
(44100, -4.1)
(44150, -4.1)
(44200, -4.1)
(44250, -4.09)
(44300, -4.1)
(44350, -4.09)
(44400, -4.09)
(44450, -4.09)
(44500, -4.09)
(44550, -4.1)
(44600, -4.09)
(44650, -4.07)
(44700, -4.11)
(44750, -4.1)
(44800, -4.09)
(44850, -4.09)
(44900, -4.07)
(44950, -4.1)
(45000, -4.09)
(45050, -4.1)
(45100, -4.08)
(45150, -4.08)
(45200, -4.09)
(45250, -4.08)
(45300, -4.08)
(45350, -4.09)
(45400, -4.09)
(45450, -4.1)
(45500, -4.09)
(45550, -4.09)
(45600, -4.1)
(45650, -4.1)
(45700, -4.09)
